"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-00061","2025-05-28T21:30:32Z","Hi team, Canyon Outfitters GL renewal. Effective 2025-10-30. Pacific Rim. Expiring: 30% down, 7 pays. Renewal: 69524 prem, 2375 tax, 199 fee, 400 broker = 72498. MEP 15%. Need renewal FA. Much appreciated See attached installmentplan.","Renewal FA - GL Canyon","sophie.miller@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com","thread-00039","InstallmentPlan_00061_1.xls"
"msg-00062","2025-05-28T23:51:07Z","Hi finance team, expiring FA, need renewal terms. Horizon Media Group BOP, Atlantic Specialty, effective 2025-10-28. Expiring FA had 11 pays at 18% down. New premium 166049, taxes 5389, fees 68, broker 200. Total 171706, MEP 25%. Can you mirror terms? Appreciate it, David Nguyen","Renewal quote - BOP Horizon","david.nguyen@ridgebrokers.com","desk@premfinco.com","service@ridgebrokers.com","thread-00039",""
"msg-00063","2025-05-29T01:27:53Z","Good morning, Titan Industries E&S - need help with.. Does carrier need to approve FA? Effective 2025-12-19. Best, David Nguyen","Clarification needed - E&S Titan","david.nguyen@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com;operations@ridgebrokers.com","thread-00039","Invoice_00063_1.docx;RT_Calc_00063_2.xlsx"
"msg-00064","2025-05-29T01:28:28Z","Hey team, policy renewing 2025-10-28. Canyon Outfitters PROP with Trident Commercial. Expiring FA structure: 30% down, 6 installments. Renewal premium 335199, total 361096 with taxes/fees. MEP 35%. policy renewing, need finance options. Thanks much, Andrew Lang","Renewal terms - PROP Canyon","andrew.lang@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","operations@ridgebrokers.com;marketing@ridgebrokers.com","thread-00039","Worksheet_00064_1.pdf"
"msg-00065","2025-05-29T03:18:58Z","Hi PF - renewal for Phoenix Retail WC. Effective 2025-07-27, Trident Commercial. Expiring terms: 35% down, 7 pays. New total 183849 (prem 172214, tax 11305, fees 330). MEP 10%. Need updated FA. Best","Renewal finance - WC Phoenix","andrew.lang@ridgebrokers.com","service@premfinco.com","marketing@ridgebrokers.com;operations@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00040","BA_Quote_00065_1.xls"
"msg-00066","2025-05-29T03:43:58Z","Good morning, need FA terms on Horizon Media Group. GL policy, eff 2025-10-29, RiverPeak. Premium breakdown: 151148 base, 5803 taxes, 274 carrier fee, 300 broker fee. Total 157525. 20% down = 31505, finance 126020 over 6 pays. MEP 35%. Best","Need FA - GL Horizon","keisha.brown@ridgebrokers.com","service@premfinco.com","operations@ridgebrokers.com;accounting@ridgebrokers.com","thread-00041","RTG_Report_00066_1.xls;Audit_00066_2.xls;Invoice_00066_3.xlsx"
"msg-00067","2025-05-29T06:02:22Z","Hello team, can you check if Phoenix Retail BOP is financeable? Effective 2025-12-08, carrier Southport Re. Total premium 153841 (prem 141143, tax 12043, fees 655). Looking for 35% down, 6 pays. MEP 30%. Also, quick question - does the FA need wet signatures or can we use DocuSign? Thank you, Taylor Martinez Attached mep for reference.","FA quote needed - BOP Phoenix","taylor.martinez@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com","thread-00042","MEP_Addendum_00067_1.docx"
"msg-00068","2025-05-29T07:22:23Z","Hi - is this bindable with FA?. Blue Spruce Hospitality CA effective 2025-12-03. Numbers: 195751 prem + 7716 tax + 173 fee + 100 broker = 203740. Down 10%, 6 installments, MEP 15%. TY","FA quote needed - CA Blue","chris.anderson@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com;operations@ridgebrokers.com","thread-00043","GL_Quote_00068_1.docx;TCF_Doc_00068_2.xls"
"msg-00069","2025-05-29T08:10:55Z","Afternoon, need FA terms on Valley Tech Solutions. PROP policy, eff 2025-11-30, Atlantic Specialty. Premium breakdown: 185850 base, 14277 taxes, 477 carrier fee, 250 broker fee. Total 200854. 18% down = 36153, finance 164701 over 10 pays. MEP 25%. Grateful","FA request - PROP Valley","andrew.lang@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-00044","BA_Quote_00069_1.pdf"
"msg-00070","2025-05-29T15:37:51Z","Good morning - renewal for Golden Basin Farms PROP. Effective 2025-10-16, Trident Commercial. Expiring terms: 18% down, 9 pays. New total 320237 (prem 301964, tax 17571, fees 702). MEP 30%. Need updated FA. TY","Expiring FA - PROP Golden","ella.roberts@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com","thread-00044","GL_Quote_00070_1.xlsx"
"msg-00071","2025-05-29T16:10:48Z","Hi -, down payment changed, update FA. Blue Spruce Hospitality E&S. audit credit applied, total now 124818. Breakdown: 117893 prem, 6372 tax, 303 fee, 250 broker. Down 30%, 10 pays, MEP 35%. Need revised FA. Thank you, Jordan Parks","FA amendment - E&S Blue","jordan.parks@ridgebrokers.com","service@premfinco.com;ops@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com","thread-00045","Finance_Agreement_00071_1.xlsx;Endorsement_00071_2.pdf;Reinstatement_00071_3.pdf"
"msg-00072","2025-05-29T16:11:36Z","Hi team, policy renewing 2025-10-29. Phoenix Retail PROP with Southport Re. Expiring FA structure: 15% down, 8 installments. Renewal premium 198210, total 203252 with taxes/fees. MEP 20%. policy renewing, finance terms?. Thank you, Emilia Ryan I guess","Expiring FA - PROP Phoenix","emilia.ryan@ridgebrokers.com","desk@premfinco.com;service@premfinco.com","operations@ridgebrokers.com","thread-00045","RTG_Report_00072_1.docx"
"msg-00073","2025-05-29T19:29:23Z","Hi team, renewal submission attached. Summit Storage GL, Atlantic Specialty, effective 2026-04-09. Expiring FA had 12 pays at 30% down. New premium 147309, taxes 14207, fees 490, broker 150. Total 162156, MEP 35%. Can you mirror terms? Also, we didn't receive the renewal binder - can you resend? thx, Taylor Martinez","Renewal FA - GL Summit","taylor.martinez@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com;underwriting@premfinco.com","operations@ridgebrokers.com;compliance@ridgebrokers.com;service@ridgebrokers.com","thread-00045","Finance_Agreement_00073_1.pdf;DeckPages_00073_2.docx;UW_Notes_00073_3.xls"
"msg-00074","2025-05-29T20:53:52Z","Good morning - Urban Frame Architects BOP policy non-renewed. Original FA: 97750 financed, 18% down. Need RT calc. Thanks","Return premium - BOP Urban","maria.santos@ridgebrokers.com","renewals@premfinco.com","operations@ridgebrokers.com","thread-00046","DownPaymentReceipt_00074_1.docx"
"msg-00075","2025-05-29T21:01:59Z"," Client wants to move forward,  See below for original request. Hi there - need a quote for FA terms. Canyon Outfitters CA effective 2025-08-10. Numbers: 72165 prem + 6769 tax + 189 fee + 250 broker = 79373. Down 25% 12 installments, MEP 10%. Thanks much ba attached.","Need finance terms - CA Canyon","ella.roberts@ridgebrokers.com","desk@premfinco.com","service@ridgebrokers.com","thread-00047","BA_Quote_00075_1.docx;RT_Calc_00075_2.xls;CA_Schedule_00075_3.pdf"
"msg-00076","2025-05-29T22:55:47Z","Hello PF team, Titan Industries GL - need a quote for FA terms. Effective 2025-08-24. Trident Commercial. Total 327869 (313089 + 14129 + 251 + 400). 20% down, 11 pays, MEP 20%. thx, Emilia Ryan Attached rt for reference.","Finance quote - GL Titan","emilia.ryan@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com","teamlead@ridgebrokers.com","thread-00047","RT_Calc_00076_1.docx"
"msg-00077","2025-05-29T23:04:41Z"," Per our conversation, Hi PF - renewal for Pioneer Transit E&S Effective 2026-02-09, Linden Excess. Expiring terms: 30% down, 6 pays. New total 106505 (prem 103404, tax 2555, fees 546). MEP 25%. Need updated FA. Thanks","Renewal quote - E&S Pioneer","ella.roberts@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com","thread-00047","DeckPages_00077_1.docx;BA_Quote_00077_2.xlsx"
"msg-00078","2025-05-29T23:09:31Z","Hi finance team, numbers changed on Bright Shore Marine E&S. audit credit applied, total now 80694. Premium 78126, taxes 1927, fees 641. Down payment 18%, 11 pays. MEP 30%. Need corrected PFA. Thank you, Elena Garcia","Updated finance - E&S Bright","elena.garcia@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;compliance@ridgebrokers.com;accounting@ridgebrokers.com","thread-00047","DeckPages_00078_1.xls"
"msg-00079","2025-05-30T00:21:55Z","Hey, Bright Shore Marine WC - is this bindable with FA?. Effective 2025-09-24. Beacon Lloyds. Total 264357 (244111 + 19792 + 54 + 400). 30% down, 6 pays, MEP 15%. Attached the submission package. Thanks, Chris Anderson I guess","Need FA - WC Bright","chris.anderson@ridgebrokers.com","renewals@premfinco.com","compliance@ridgebrokers.com;accounting@ridgebrokers.com;operations@ridgebrokers.com","thread-00048","Invoice_00079_1.xls;Schedule_00079_2.xlsx"
"msg-00080","2025-05-30T03:00:50Z","Hi finance team, need FA terms on Copperline Foods. CA policy, eff 2025-09-14, Southport Re. Premium breakdown: 136625 base, 13388 taxes, 383 carrier fee, 250 broker fee. Total 150646. 10% down = 15064, finance 135582 over 6 pays. MEP 15%. Thanks in advance","Need finance terms - CA Copperline","emilia.ryan@ridgebrokers.com","renewals@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com","thread-00048","InstallmentPlan_00080_1.xls;TCF_Doc_00080_2.pdf;CA_Schedule_00080_3.xls"
"msg-00081","2025-05-30T03:55:12Z"," As per our call,  See below for original request. Hi there, can you check if Pioneer Transit BOP is financeable? Effective 2025-08-23, carrier Beacon Lloyds. Total premium 97516 (prem 90548, tax 6238, fees 730). Looking for 18% down, 6 pays. MEP 35%. thx, Jordan Parks","Need finance terms - BOP Pioneer","jordan.parks@ridgebrokers.com","desk@premfinco.com","operations@ridgebrokers.com","thread-00049",""
"msg-00082","2025-05-30T03:56:16Z","Hi there, pls provide FA options for Horizon Media Group GL. Effective 2026-03-29 with Crestview Casualty. Premium 65753, taxes 5788, fees 287, broker fee 100. Total 71928. Client wants 35% down, 11 pays. MEP 10%. See attached deck pages. Thank you, Chris Anderson might need","FA quote needed - GL Horizon","chris.anderson@ridgebrokers.com","service@premfinco.com","teamlead@ridgebrokers.com","thread-00049","Audit_00082_1.xlsx"
"msg-00083","2025-05-30T04:56:20Z","Hi PF - Metro Parcel Systems BOP policy non-renewed. Original FA: 333718 financed, 10% down. Need RT calc. Thanks much","Refund calc - BOP Metro","keisha.brown@ridgebrokers.com","underwriting@premfinco.com;desk@premfinco.com;ops@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com","thread-00049",""
"msg-00084","2025-05-30T12:33:59Z","Hey, early termination on Metro Parcel Systems CA. Original total 312567, financed 203169, down 35%. early termination, RT due?. Much appreciated, Jordan Parks","Cancellation RT - CA Metro","jordan.parks@ridgebrokers.com","service@premfinco.com;renewals@premfinco.com;underwriting@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com;service@ridgebrokers.com","thread-00049","Endorsement_00084_1.xlsx;RTG_Report_00084_2.docx;RT_Calc_00084_3.xlsx"
"msg-00085","2025-05-30T15:15:28Z"," Per our conversation, Hello team, can you structure this? for Atlas Fabrication GL. Effective 2026-02-03 with Trident Commercial. Premium 338825, taxes 12188, fees 149, broker fee 100. Total 351262. Client wants 10% down, 8 pays. MEP 10%. Thank you, Ella Roberts I think","FA quote needed - GL Atlas","ella.roberts@ridgebrokers.com","ops@premfinco.com","operations@ridgebrokers.com","thread-00050","Corrections_00085_1.xlsx"
"msg-00086","2025-05-30T16:47:03Z","Hey team - renewal for Copperline Foods PROP. Effective 2025-12-04, RiverPeak. Expiring terms: 10% down, 6 pays. New total 360428 (prem 341549, tax 18098, fees 781). MEP 20%. Need updated FA. Much appreciated","Expiring FA - PROP Copperline","chris.anderson@ridgebrokers.com","renewals@premfinco.com;underwriting@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00050","Corrections_00086_1.pdf;BA_Quote_00086_2.xlsx"
"msg-00087","2025-05-30T23:25:31Z","Hello, following up on Summit Storage WC. missing the executed FA. Effective 2026-01-04, Trident Commercial. Best, Li Chen","Missing docs - WC Summit","li.chen@ridgebrokers.com","underwriting@premfinco.com;renewals@premfinco.com;ops@premfinco.com","operations@ridgebrokers.com","thread-00050","CA_Schedule_00087_1.xlsx;Reinstatement_00087_2.pdf"
"msg-00088","2025-05-30T23:45:14Z","Morning, Silver Thread Textiles E&S renewal. Effective 2025-12-27. Ironcrest Specialty. Expiring: 10% down, 6 pays. Renewal: 307341 prem, 18811 tax, 401 fee, 400 broker = 326953. MEP 35%. Need renewal FA. Much appreciated","Renewal quote - E&S Silver","andrew.lang@ridgebrokers.com","quotes@premfinco.com;service@premfinco.com;underwriting@premfinco.com","teamlead@ridgebrokers.com;compliance@ridgebrokers.com","thread-00050",""
"msg-00089","2025-05-31T01:17:48Z","Hello PF team, numbers changed on Blue Spruce Hospitality WC. down payment adjusted to 237395. Premium 225215, taxes 11653, fees 527. Down payment 10%, 10 pays. MEP 30%. Need corrected PFA. Regards, Keisha Brown See attached finance.","Revised FA needed - WC Blue","keisha.brown@ridgebrokers.com","desk@premfinco.com","operations@ridgebrokers.com","thread-00051","Finance_Agreement_00089_1.docx;LossRuns_00089_2.xlsx;GL_Quote_00089_3.pdf"
"msg-00090","2025-05-31T02:47:09Z","Hi, can you check if Monarch Retail Holdings E&S is financeable? Effective 2026-03-08, carrier Sable Mutual. Total premium 143143 (prem 130770, tax 11982, fees 391). Looking for 30% down, 7 pays. MEP 25%. Best regards, Chris Anderson maybe","FA request - E&S Monarch","chris.anderson@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","operations@ridgebrokers.com;compliance@ridgebrokers.com;service@ridgebrokers.com","thread-00052","LossRuns_00090_1.pdf"
"msg-00091","2025-05-31T07:50:05Z","Hey - can you work up the numbers?. Peak Distribution WC effective 2025-09-05. Numbers: 263359 prem + 15264 tax + 347 fee + 100 broker = 279070. Down 10%, 7 installments, MEP 10%. Thanks!","Finance options - WC Peak","elena.garcia@ridgebrokers.com","service@premfinco.com;underwriting@premfinco.com;ops@premfinco.com","accounting@ridgebrokers.com","thread-00053","TCF_Doc_00091_1.xlsx;BA_Quote_00091_2.xlsx"
"msg-00092","2025-05-31T08:40:33Z"," The UW said yesterday that Hi there, need to premium decreased, update terms for Nexus Logistics E&S. New figures: 140266 total (128135 + 11714 + 217 + 200). Down 10%, 10 pays, MEP 30%. Need updated FA with new signature blocks. Best, Keisha Brown","FA revision - E&S Nexus","keisha.brown@ridgebrokers.com","underwriting@premfinco.com;renewals@premfinco.com","marketing@ridgebrokers.com","thread-00053","CA_Schedule_00092_1.xlsx;TCF_Doc_00092_2.xlsx"
"msg-00093","2025-05-31T08:50:28Z","Afternoon, need FA terms on Northwind Studio. PROP policy, eff 2025-09-21, Pacific Rim. Premium breakdown: 137637 base, 2092 taxes, 162 carrier fee, 100 broker fee. Total 139991. 15% down = 20998, finance 118993 over 8 pays. MEP 35%. Best","FA request - PROP Northwind","li.chen@ridgebrokers.com","service@premfinco.com;ops@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00053","Worksheet_00093_1.xls"
"msg-00094","2025-05-31T09:39:01Z","Hey, Ridge Manufacturing WC - can you price this for financing?. Effective 2025-09-28. Trident Commercial. Total 329420 (323805 + 5438 + 77 + 100). 20% down, 11 pays, MEP 35%. TY, Raj Kumar","FA request - WC Ridge","raj.kumar@ridgebrokers.com","underwriting@premfinco.com;quotes@premfinco.com;desk@premfinco.com","service@ridgebrokers.com","thread-00054","Commission_Statement_00094_1.xlsx"
"msg-00095","2025-05-31T10:55:49Z","Hello team, policy renewing 2025-10-04. Frontier Energy Services E&S with NorthStar Casualty. Expiring FA structure: 15% down, 10 installments. Renewal premium 69850, total 71737 with taxes/fees. MEP 15%. policy renewing, need finance options. Appreciate your help, Taylor Martinez","Renewal FA - E&S Frontier","taylor.martinez@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-00054","Commission_Statement_00095_1.xls;DownPaymentReceipt_00095_2.xls"
"msg-00096","2025-05-31T10:58:34Z","Good afternoon, numbers changed on Summit Storage CA. MEP changed to 337837. Premium 316511, taxes 20951, fees 375. Down payment 25%, 7 pays. MEP 20%. Need corrected PFA. UW said this might change again, FYI. Grateful, Andrew Lang probably","FA revision - CA Summit","andrew.lang@ridgebrokers.com","ops@premfinco.com","operations@ridgebrokers.com","thread-00054","Audit_00096_1.xls;MEP_Addendum_00096_2.pdf;Worksheet_00096_3.xls"
"msg-00097","2025-05-31T13:01:31Z","Hey team, can you check if Apex Construction CA is financeable? Effective 2025-09-26, carrier Southport Re. Total premium 44611 (prem 41633, tax 2511, fees 467). Looking for 10% down, 6 pays. MEP 20%. Also, quick question - does the FA need wet signatures or can we use DocuSign? TY, Taylor Martinez","FA request - CA Apex","taylor.martinez@ridgebrokers.com","quotes@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com;marketing@ridgebrokers.com","thread-00054","BA_Quote_00097_1.docx"
